Id, Throughput in this window (thousands events/second), Entire throughput for the run (thousands events/second), Total elapsed time(s),Total Events,CurrentTime,Average latency per event in this window(ms), Entire Average latency per event for the run(ms), AVG latency from start (90),AVG latency from start(95), AVG latency from start (99),AVG latency in this window(90),AVG latency in this window(95),AVG latency in this window(99)
2,1025,2049,0.976,2000,1540729310864,53.072,37.047,53247,53247,53247,53247,53247,53247
3,1005,1522,1.971,3000,1540729311859,28.084,34.059333333333335,53247,53247,53247,28159,28159,28159
4,961,1328,3.011,4000,1540729312899,23.329,31.37675,53247,53247,53247,23423,23423,23423
5,1024,1254,3.987,5000,1540729313875,63.103,37.722,63231,63231,63231,63231,63231,63231
6,1016,1206,4.972,6000,1540729314860,39.846,38.076,63231,63231,63231,39935,39935,39935
7,1001,1172,5.971,7000,1540729315859,23.522,35.996857142857145,63231,63231,63231,23551,23551,23551
8,951,1139,7.022,8000,1540729316910,21.982,34.245,63231,63231,63231,22015,22015,22015
9,1038,1127,7.985,9000,1540729317873,72.087,38.449666666666666,72191,72191,72191,72191,72191,72191
10,1014,1114,8.971,10000,1540729318859,30.817,37.6864,63231,72191,72191,30847,30847,30847
11,1001,1103,9.97,11000,1540729319858,20.655,36.138090909090906,63231,72191,72191,20735,20735,20735
12,999,1093,10.971,12000,1540729320859,19.771,34.774166666666666,63231,72191,72191,19839,19839,19839
13,999,1085,11.973,13000,1540729321861,20.521,33.67776923076923,63231,72191,72191,20607,20607,20607
14,1000,1079,12.973,14000,1540729322861,20.886,32.76407142857143,63231,72191,72191,20991,20991,20991
15,1002,1073,13.971,15000,1540729323859,20.88,31.9718,63231,72191,72191,20991,20991,20991
16,999,1068,14.972,16000,1540729324860,18.201,31.111125,63231,72191,72191,18303,18303,18303
17,998,1064,15.974,17000,1540729325862,19.346,30.41905882352941,63231,72191,72191,19455,19455,19455
18,997,1060,16.978,18000,1540729326866,22.445,29.976055555555554,63231,72191,72191,22527,22527,22527
19,1007,1057,17.971,19000,1540729327859,25.609,29.74621052631579,63231,72191,72191,25727,25727,25727
20,989,1053,18.983,20000,1540729328871,18.811,29.19945,53247,63231,72191,18815,18815,18815
21,1010,1051,19.973,21000,1540729329861,29.575,29.217333333333332,53247,63231,72191,29695,29695,29695
22,994,1048,20.98,22000,1540729330868,19.216,28.762727272727272,53247,63231,72191,19327,19327,19327
23,1006,1046,21.974,23000,1540729331862,25.427,28.617695652173914,53247,63231,72191,25471,25471,25471
24,960,1042,23.015,24000,1540729332903,19.665,28.244666666666667,53247,63231,72191,19711,19711,19711
25,1038,1042,23.978,25000,1540729333866,60.712,29.54336,60927,63231,72191,60927,60927,60927
26,999,1040,24.979,26000,1540729334867,22.735,29.2815,60927,63231,72191,22783,22783,22783
27,1003,1039,25.977,27000,1540729335865,23.876,29.081296296296298,60927,63231,72191,23935,23935,23935
28,994,1037,26.983,28000,1540729336871,20.151,28.762357142857145,60927,63231,72191,20223,20223,20223
29,1011,1036,27.973,29000,1540729337861,27.581,28.721620689655172,60927,63231,72191,27647,27647,27647
30,993,1035,28.98,30000,1540729338868,17.007,28.331133333333334,53247,63231,72191,17023,17023,17023
31,999,1033,29.981,31000,1540729339869,23.167,28.164548387096776,53247,63231,72191,23167,23167,23167
32,1002,1032,30.979,32000,1540729340867,24.156,28.03928125,53247,63231,72191,24191,24191,24191
33,1000,1031,31.979,33000,1540729341867,22.205,27.862484848484847,53247,63231,72191,22271,22271,22271
34,999,1030,32.98,34000,1540729342868,21.774,27.683411764705884,53247,63231,72191,21887,21887,21887
35,1003,1030,33.977,35000,1540729343865,21.958,27.519828571428572,53247,63231,72191,22015,22015,22015
36,1001,1029,34.976,36000,1540729344864,19.135,27.286916666666666,53247,63231,72191,19199,19199,19199
37,1000,1028,35.976,37000,1540729345864,18.27,27.043216216216216,53247,63231,72191,18303,18303,18303
38,996,1027,36.98,38000,1540729346868,18.25,26.811815789473684,53247,63231,72191,18303,18303,18303
39,965,1025,38.016,39000,1540729347904,22.0,26.688435897435898,53247,63231,72191,22015,22015,22015
40,1033,1026,38.985,40000,1540729348873,58.112,27.474025,53247,60927,72191,58367,58367,58367
41,991,1025,39.994,41000,1540729349882,26.225,27.443560975609756,53247,60927,72191,26239,26239,26239
42,1010,1024,40.984,42000,1540729350872,35.35,27.631809523809522,53247,60927,72191,35583,35583,35583
43,1001,1024,41.983,43000,1540729351871,26.021,27.594348837209303,53247,60927,72191,26111,26111,26111
44,1008,1023,42.976,44000,1540729352864,25.635,27.549818181818182,53247,60927,72191,25727,25727,25727
45,995,1023,43.981,45000,1540729353869,17.831,27.333844444444445,53247,60927,72191,17919,17919,17919
46,986,1022,44.995,46000,1540729354883,22.109,27.220260869565216,53247,60927,72191,22143,22143,22143
47,991,1021,46.004,47000,1540729355892,35.914,27.405234042553193,53247,60927,72191,36095,36095,36095
48,1013,1021,46.991,48000,1540729356879,44.513,27.761645833333333,53247,60927,72191,44543,44543,44543
49,1011,1021,47.98,49000,1540729357868,31.353,27.834938775510203,53247,60927,72191,31359,31359,31359
50,996,1020,48.984,50000,1540729358872,20.536,27.68896,44543,60927,72191,20607,20607,20607
51,1004,1020,49.981,51000,1540729359869,25.582,27.64764705882353,44543,60927,72191,25599,25599,25599
52,1000,1019,50.981,52000,1540729360869,21.416,27.527807692307693,44543,60927,72191,21503,21503,21503
53,999,1019,51.982,53000,1540729361870,21.132,27.407132075471697,44543,60927,72191,21247,21247,21247
54,999,1019,52.983,54000,1540729362871,22.806,27.321925925925925,44543,60927,72191,22911,22911,22911
55,1005,1018,53.978,55000,1540729363866,23.004,27.243418181818182,44543,60927,72191,23039,23039,23039
56,960,1017,55.02,56000,1540729364908,19.016,27.0965,44543,60927,72191,19071,19071,19071
57,1030,1018,55.99,57000,1540729365878,59.37,27.662701754385964,53247,60927,72191,59391,59391,59391
58,1009,1017,56.982,58000,1540729366870,30.382,27.709586206896553,53247,60927,72191,30463,30463,30463
59,1000,1017,57.982,59000,1540729367870,21.296,27.600881355932202,53247,60927,72191,21375,21375,21375
60,999,1017,58.983,60000,1540729368871,21.438,27.498166666666666,44543,59391,72191,21503,21503,21503
61,992,1016,59.991,61000,1540729369879,22.524,27.416622950819672,44543,59391,72191,22527,22527,22527
62,1008,1016,60.983,62000,1540729370871,30.357,27.464048387096774,44543,59391,72191,30463,30463,30463
63,1000,1016,61.984,63000,1540729371872,23.567,27.402190476190476,44543,59391,72191,23679,23679,23679
64,1000,1016,62.984,64000,1540729372872,23.299,27.338078125,44543,59391,72191,23423,23423,23423
65,1005,1015,63.98,65000,1540729373868,23.998,27.28669230769231,44543,59391,72191,24063,24063,24063
66,1004,1015,64.977,66000,1540729374865,20.14,27.178409090909092,44543,59391,72191,20223,20223,20223
67,997,1015,65.98,67000,1540729375868,16.34,27.016641791044776,44543,59391,72191,16383,16383,16383
68,992,1015,66.988,68000,1540729376876,19.593,26.907470588235295,44543,59391,72191,19711,19711,19711
69,1007,1014,67.981,69000,1540729377869,27.625,26.91786956521739,44543,59391,72191,27647,27647,27647
70,999,1014,68.982,70000,1540729378870,19.919,26.817885714285715,39935,59391,72191,19967,19967,19967
71,999,1014,69.983,71000,1540729379871,20.429,26.727901408450705,39935,59391,72191,20479,20479,20479
72,1001,1014,70.982,72000,1540729380870,21.391,26.653777777777776,39935,59391,72191,21503,21503,21503
73,992,1014,71.99,73000,1540729381878,19.663,26.558013698630138,39935,59391,72191,19711,19711,19711
74,1001,1013,72.989,74000,1540729382877,27.094,26.565256756756757,39935,59391,72191,27135,27135,27135
75,985,1013,74.004,75000,1540729383892,26.262,26.561213333333335,39935,59391,72191,26367,26367,26367
76,1007,1013,74.998,76000,1540729384886,42.307,26.768394736842104,42495,59391,72191,42495,42495,42495
77,956,1012,76.044,77000,1540729385932,35.361,26.879987012987012,42495,59391,72191,35583,35583,35583
78,1063,1013,76.984,78000,1540729386872,81.329,27.57805128205128,44543,60927,81407,81407,81407,81407
79,1005,1013,77.98,79000,1540729387868,22.602,27.515063291139242,44543,60927,81407,22655,22655,22655
80,998,1012,78.983,80000,1540729388871,18.619,27.4038625,42495,59391,81407,18687,18687,18687
81,1001,1012,79.982,81000,1540729389870,20.357,27.316864197530865,42495,59391,81407,20479,20479,20479
82,980,1012,81.003,82000,1540729390891,20.412,27.232658536585365,42495,59391,81407,20479,20479,20479
83,971,1011,82.032,83000,1540729391920,41.154,27.400385542168674,42495,59391,81407,41215,41215,41215
84,1024,1011,83.008,84000,1540729392896,69.345,27.89972619047619,44543,60927,81407,69631,69631,69631
85,1025,1012,83.984,85000,1540729393872,46.459,28.118070588235295,46591,60927,81407,46591,46591,46591
86,998,1011,84.986,86000,1540729394874,21.564,28.04186046511628,46591,60927,81407,21631,21631,21631
87,994,1011,85.992,87000,1540729395880,23.567,27.99042528735632,46591,60927,81407,23679,23679,23679
88,1006,1011,86.987,88000,1540729396875,30.065,28.014,46591,60927,81407,30079,30079,30079
89,1001,1011,87.986,89000,1540729397874,24.186,27.970988764044943,46591,60927,81407,24191,24191,24191
90,999,1011,88.987,90000,1540729398875,23.004,27.9158,44543,60927,81407,23039,23039,23039
91,997,1011,89.991,91000,1540729399879,25.77,27.89221978021978,44543,60927,81407,25855,25855,25855
92,1005,1011,90.986,92000,1540729400874,27.827,27.891510869565217,44543,60927,81407,27903,27903,27903
93,1000,1011,91.986,93000,1540729401874,21.953,27.827655913978493,44543,60927,81407,22015,22015,22015
94,994,1010,92.992,94000,1540729402880,21.627,27.761691489361702,44543,60927,81407,21631,21631,21631
95,1002,1010,93.991,95000,1540729403879,28.782,27.77243157894737,44543,60927,81407,28799,28799,28799
96,989,1010,95.002,96000,1540729404890,26.058,27.754572916666667,44543,60927,81407,26111,26111,26111
97,965,1010,96.038,97000,1540729405926,37.204,27.85198969072165,44543,60927,81407,37375,37375,37375
98,1051,1010,96.989,98000,1540729406877,74.861,28.331673469387756,46591,63231,81407,75263,75263,75263
99,1000,1010,97.989,99000,1540729407877,25.0,28.2980202020202,46591,63231,81407,25087,25087,25087
100,1001,1010,98.988,100000,1540729408876,23.955,28.25459,44543,60927,75263,24063,24063,24063
101,988,1010,100.0,101000,1540729409888,22.908,28.201653465346535,44543,60927,75263,22911,22911,22911
102,1013,1010,100.987,102000,1540729410875,34.173,28.260196078431374,44543,60927,75263,34303,34303,34303
103,1001,1009,101.988,103000,1540729411876,22.623,28.205466019417475,44543,60927,75263,22655,22655,22655
104,992,1009,102.996,104000,1540729412884,21.518,28.14116346153846,44543,60927,75263,21631,21631,21631
105,1008,1009,103.988,105000,1540729413876,29.621,28.155257142857142,44543,60927,75263,29695,29695,29695
106,995,1009,104.993,106000,1540729414881,21.286,28.090452830188678,44543,60927,75263,21375,21375,21375
107,993,1009,106.0,107000,1540729415888,26.381,28.074476635514017,44543,60927,75263,26495,26495,26495
108,1004,1009,106.996,108000,1540729416884,32.967,28.119777777777777,44543,60927,75263,33023,33023,33023
109,1005,1009,107.991,109000,1540729417879,29.502,28.13245871559633,44543,60927,75263,29567,29567,29567
110,1002,1009,108.989,110000,1540729418877,23.696,28.09212727272727,42495,60927,75263,23807,23807,23807
111,998,1009,109.991,111000,1540729419879,20.568,28.024342342342344,42495,60927,75263,20607,20607,20607
112,956,1008,111.037,112000,1540729420925,22.354,27.973714285714287,42495,60927,75263,22399,22399,22399
113,1044,1008,111.994,113000,1540729421882,68.346,28.33099115044248,44543,63231,75263,68607,68607,68607
114,963,1008,113.032,114000,1540729422920,25.452,28.30573684210526,44543,63231,75263,25471,25471,25471
115,1039,1008,113.995,115000,1540729423883,64.592,28.621269565217393,46591,64767,75263,64767,64767,64767
116,999,1008,114.996,116000,1540729424884,26.712,28.604810344827587,46591,64767,75263,26751,26751,26751
117,1004,1008,115.992,117000,1540729425880,26.748,28.58894017094017,46591,64767,75263,26751,26751,26751
118,993,1008,116.999,118000,1540729426887,21.94,28.532593220338985,46591,64767,75263,22015,22015,22015
119,1006,1008,117.993,119000,1540729427881,27.946,28.52766386554622,46591,64767,75263,28031,28031,28031
120,971,1008,119.022,120000,1540729428910,22.655,28.478725,44543,63231,75263,22655,22655,22655
121,1014,1008,120.008,121000,1540729429896,51.847,28.671851239669422,46591,63231,75263,51967,51967,51967
122,1015,1008,120.994,122000,1540729430882,37.91,28.747573770491805,46591,63231,75263,38143,38143,38143
123,989,1008,122.005,123000,1540729431893,21.695,28.690235772357724,46591,63231,75263,21759,21759,21759
124,1004,1008,123.001,124000,1540729432889,31.834,28.71558870967742,46591,63231,75263,31871,31871,31871
125,996,1008,124.005,125000,1540729433893,27.296,28.704232,46591,63231,75263,27391,27391,27391
126,1001,1007,125.004,126000,1540729434892,31.036,28.722738095238096,46591,63231,75263,31103,31103,31103
127,1009,1007,125.995,127000,1540729435883,30.254,28.73479527559055,46591,63231,75263,30335,30335,30335
128,994,1007,127.001,128000,1540729436889,21.257,28.676375,46591,63231,75263,21375,21375,21375
129,1000,1007,128.001,129000,1540729437889,28.0,28.671131782945736,46591,63231,75263,28031,28031,28031
130,962,1007,129.04,130000,1540729438928,27.817,28.664561538461538,44543,63231,75263,27903,27903,27903
131,1037,1007,130.004,131000,1540729439892,65.791,28.947969465648853,46591,64767,75263,66047,66047,66047
132,988,1007,131.016,132000,1540729440904,28.998,28.948348484848484,46591,64767,75263,29055,29055,29055
133,1018,1007,131.998,133000,1540729441886,41.203,29.04048872180451,46591,64767,75263,41215,41215,41215
134,981,1007,133.017,134000,1540729442905,23.379,28.99823880597015,46591,64767,75263,23423,23423,23423
135,1014,1007,134.003,135000,1540729443891,42.186,29.095925925925926,46591,64767,75263,42239,42239,42239
136,998,1007,135.005,136000,1540729444893,27.811,29.086477941176472,46591,64767,75263,27903,27903,27903
137,1004,1007,136.001,137000,1540729445889,28.547,29.0825401459854,46591,64767,75263,28671,28671,28671
138,1000,1007,137.001,138000,1540729446889,24.681,29.050644927536233,46591,64767,75263,24703,24703,24703
139,957,1006,138.045,139000,1540729447933,25.179,29.022791366906475,46591,64767,75263,25215,25215,25215
140,1038,1007,139.008,140000,1540729448896,67.38,29.29677142857143,46591,64767,75263,67583,67583,67583
141,1003,1007,140.005,141000,1540729449893,30.415,29.304702127659574,46591,64767,75263,30463,30463,30463
142,1002,1007,141.003,142000,1540729450891,27.474,29.29180985915493,46591,64767,75263,27519,27519,27519
143,996,1006,142.008,143000,1540729451896,26.507,29.272335664335664,46591,64767,75263,26623,26623,26623
144,1002,1006,143.006,144000,1540729452894,30.528,29.281055555555554,46591,64767,75263,30591,30591,30591
145,1002,1006,144.004,145000,1540729453892,28.89,29.278358620689655,46591,64767,75263,28927,28927,28927
146,997,1006,145.008,146000,1540729454896,26.981,29.262623287671232,46591,64767,75263,27007,27007,27007
147,999,1006,146.009,147000,1540729455897,29.131,29.26172789115646,46591,64767,75263,29183,29183,29183
148,1006,1006,147.003,148000,1540729456891,30.295,29.26870945945946,46591,64767,75263,30335,30335,30335
149,995,1006,148.008,149000,1540729457896,24.315,29.235463087248323,46591,64767,75263,24319,24319,24319
150,1003,1006,149.005,150000,1540729458893,28.443,29.23018,44543,64767,75263,28543,28543,28543
151,988,1006,150.017,151000,1540729459905,25.587,29.20605298013245,44543,64767,75263,25599,25599,25599
152,1008,1006,151.009,152000,1540729460897,37.176,29.258486842105263,44543,64767,75263,37375,37375,37375
153,1002,1006,152.007,153000,1540729461895,29.37,29.25921568627451,44543,64767,75263,29439,29439,29439
154,996,1006,153.011,154000,1540729462899,27.111,29.245266233766234,44543,64767,75263,27135,27135,27135
155,1005,1006,154.006,155000,1540729463894,31.939,29.262645161290322,44543,64767,75263,31999,31999,31999
156,950,1006,155.058,156000,1540729464946,26.237,29.24325,44543,64767,75263,26239,26239,26239
157,1037,1006,156.022,157000,1540729465910,78.403,29.55636942675159,46591,66047,78847,78847,78847,78847
158,1017,1006,157.005,158000,1540729466893,42.147,29.636056962025318,46591,66047,78847,42239,42239,42239
159,998,1006,158.007,159000,1540729467895,25.352,29.60911320754717,46591,66047,78847,25471,25471,25471
160,999,1006,159.009,160000,1540729468897,28.515,29.602275,44543,64767,78847,28543,28543,28543
161,997,1006,160.012,161000,1540729469900,29.571,29.602080745341613,44543,64767,78847,29695,29695,29695
162,1008,1006,161.004,162000,1540729470892,33.906,29.628648148148148,44543,64767,78847,34047,34047,34047
163,959,1005,162.046,163000,1540729471934,24.555,29.59752147239264,44543,64767,78847,24575,24575,24575
164,1033,1006,163.014,164000,1540729472902,66.468,29.822341463414634,46591,66047,78847,66559,66559,66559
165,1007,1006,164.007,165000,1540729473895,34.535,29.85090303030303,46591,66047,78847,34559,34559,34559
166,996,1005,165.011,166000,1540729474899,27.654,29.837668674698794,46591,66047,78847,27775,27775,27775
167,1004,1005,166.007,167000,1540729475895,31.521,29.847748502994012,46591,66047,78847,31615,31615,31615
168,1000,1005,167.008,168000,1540729476896,28.371,29.838958333333334,46591,66047,78847,28415,28415,28415
169,1002,1005,168.006,169000,1540729477894,28.413,29.830520710059172,46591,66047,78847,28415,28415,28415
170,948,1005,169.06,170000,1540729478948,25.908,29.80744705882353,44543,66047,78847,25983,25983,25983
171,1052,1005,170.011,171000,1540729479899,79.805,30.099830409356723,46591,66559,79871,79871,79871,79871
172,1000,1005,171.011,172000,1540729480899,29.279,30.095058139534885,46591,66559,79871,29311,29311,29311
173,986,1005,172.025,173000,1540729481913,27.831,30.081971098265896,46591,66559,79871,27903,27903,27903
174,1012,1005,173.014,174000,1540729482902,42.009,30.150517241379312,46591,66559,79871,42239,42239,42239
175,1002,1005,174.012,175000,1540729483900,30.169,30.150622857142857,46591,66559,79871,30207,30207,30207
176,1000,1005,175.013,176000,1540729484901,28.879,30.143397727272728,46591,66559,79871,28927,28927,28927
177,1002,1005,176.011,177000,1540729485899,28.322,30.13310734463277,46591,66559,79871,28415,28415,28415
178,995,1005,177.016,178000,1540729486904,26.49,30.112640449438203,46591,66559,79871,26495,26495,26495
179,975,1005,178.042,179000,1540729487930,32.429,30.125581005586593,46591,66559,79871,32511,32511,32511
180,1024,1005,179.019,180000,1540729488907,58.607,30.28381111111111,46591,66047,79871,58623,58623,58623
181,1005,1005,180.014,181000,1540729489902,34.875,30.30917679558011,46591,66047,79871,35071,35071,35071
182,992,1005,181.022,182000,1540729490910,29.12,30.302642857142857,46591,66047,79871,29183,29183,29183
183,1006,1005,182.017,183000,1540729491905,37.507,30.34201092896175,46591,66047,79871,37631,37631,37631
184,1005,1005,183.013,184000,1540729492901,32.691,30.354777173913043,46591,66047,79871,32767,32767,32767
185,988,1005,184.025,185000,1540729493913,26.877,30.33597837837838,46591,66047,79871,26879,26879,26879
186,999,1005,185.026,186000,1540729494914,37.921,30.376758064516128,46591,66047,79871,38143,38143,38143
187,1004,1005,186.022,187000,1540729495910,39.027,30.42301604278075,46591,66047,79871,39167,39167,39167
188,1002,1005,187.02,188000,1540729496908,34.819,30.446398936170212,46591,66047,79871,35071,35071,35071
189,1002,1005,188.018,189000,1540729497906,31.533,30.452148148148147,46591,66047,79871,31615,31615,31615
190,996,1005,189.022,190000,1540729498910,29.635,30.44784736842105,44543,66047,79871,29695,29695,29695
191,991,1005,190.032,191000,1540729499920,34.595,30.469560209424085,44543,66047,79871,34815,34815,34815
192,1015,1005,191.017,192000,1540729500905,43.758,30.538770833333334,44543,66047,79871,43775,43775,43775
193,992,1005,192.025,193000,1540729501913,27.962,30.525419689119172,44543,66047,79871,28031,28031,28031
194,1007,1005,193.018,194000,1540729502906,36.179,30.5545618556701,44543,66047,79871,36351,36351,36351
195,1000,1005,194.018,195000,1540729503906,29.078,30.546989743589744,44543,66047,79871,29183,29183,29183
196,999,1005,195.019,196000,1540729504907,29.275,30.5405,44543,66047,79871,29311,29311,29311
197,999,1004,196.02,197000,1540729505908,30.517,30.5403807106599,44543,66047,79871,30591,30591,30591
198,997,1004,197.023,198000,1540729506911,31.696,30.54621717171717,44543,66047,79871,31743,31743,31743
199,1002,1004,198.021,199000,1540729507909,33.832,30.56272864321608,44543,66047,79871,34047,34047,34047
200,995,1004,199.027,200000,1540729508915,31.756,30.568695,43775,64767,78847,31871,31871,31871
201,962,1004,200.066,201000,1540729509954,35.631,30.593880597014927,43775,64767,78847,35839,35839,35839
202,1038,1004,201.029,202000,1540729510917,74.673,30.81209405940594,44543,66047,78847,74751,74751,74751
203,1007,1004,202.023,203000,1540729511911,37.859,30.846807881773397,44543,66047,78847,37887,37887,37887
204,1000,1004,203.026,204000,1540729512914,33.085,30.857779411764707,44543,66047,78847,33279,33279,33279
205,994,1004,204.032,205000,1540729513920,32.84,30.867448780487805,44543,66047,78847,33023,33023,33023
206,999,1004,205.033,206000,1540729514921,37.974,30.90194660194175,44543,66047,78847,38143,38143,38143
207,1006,1004,206.027,207000,1540729515915,38.687,30.939555555555554,44543,66047,78847,38911,38911,38911
208,996,1004,207.032,208000,1540729516920,32.809,30.94854326923077,44543,66047,78847,33023,33023,33023
209,966,1004,208.068,209000,1540729517956,36.815,30.97661244019139,44543,66047,78847,36863,36863,36863
210,1039,1004,209.03,210000,1540729518918,70.401,31.164347619047618,44543,66559,78847,70655,70655,70655
211,1001,1004,210.029,211000,1540729519917,32.614,31.17121800947867,44543,66559,78847,32639,32639,32639
212,997,1004,211.032,212000,1540729520920,30.386,31.167514150943397,44543,66559,78847,30463,30463,30463
213,994,1004,212.038,213000,1540729521926,33.538,31.178643192488263,44543,66559,78847,33791,33791,33791
214,1004,1004,213.035,214000,1540729522923,40.564,31.2225,44543,66559,78847,40703,40703,40703
215,988,1004,214.047,215000,1540729523935,36.351,31.246353488372094,44543,66559,78847,36351,36351,36351
216,1002,1004,215.045,216000,1540729524933,47.976,31.323805555555555,46591,66559,78847,48127,48127,48127
217,975,1004,216.07,217000,1540729525958,45.538,31.389308755760368,46591,66559,78847,45567,45567,45567
218,1039,1004,217.032,218000,1540729526920,70.342,31.567990825688074,48127,67583,78847,70655,70655,70655
219,992,1004,218.04,219000,1540729527928,32.589,31.57265296803653,48127,67583,78847,32639,32639,32639
220,1008,1004,219.032,220000,1540729528920,40.333,31.612472727272728,46591,66559,78847,40447,40447,40447
221,996,1004,220.037,221000,1540729529925,33.168,31.619511312217195,46591,66559,78847,33279,33279,33279
222,1006,1004,221.032,222000,1540729530920,38.269,31.649463963963964,46591,66559,78847,38399,38399,38399
223,995,1004,222.037,223000,1540729531925,32.463,31.65311210762332,46591,66559,78847,32511,32511,32511
224,1001,1004,223.036,224000,1540729532924,37.405,31.67879017857143,46591,66559,78847,37631,37631,37631
225,950,1004,224.088,225000,1540729533976,36.572,31.70053777777778,46591,66559,78847,36607,36607,36607
226,1057,1004,225.034,226000,1540729534922,88.65,31.952526548672566,48127,67583,79871,89087,89087,89087
227,984,1004,226.05,227000,1540729535938,33.886,31.961044052863436,48127,67583,79871,34047,34047,34047
228,1001,1004,227.049,228000,1540729536937,49.008,32.035811403508774,49151,67583,79871,49151,49151,49151
229,1012,1004,228.038,229000,1540729537926,49.206,32.1107903930131,49407,67583,79871,49407,49407,49407
230,1002,1004,229.036,230000,1540729538924,37.402,32.133795652173916,49151,67583,79871,37631,37631,37631
231,997,1004,230.039,231000,1540729539927,35.684,32.1491645021645,49151,67583,79871,35839,35839,35839
232,994,1004,231.045,232000,1540729540933,37.839,32.17368965517242,49151,67583,79871,37887,37887,37887
233,1007,1004,232.038,233000,1540729541926,42.99,32.220111587982835,49151,67583,79871,43007,43007,43007
234,1006,1004,233.032,234000,1540729542920,36.456,32.23821367521368,49151,67583,79871,36607,36607,36607
235,999,1004,234.033,235000,1540729543921,30.353,32.2301914893617,49151,67583,79871,30463,30463,30463
236,993,1004,235.04,236000,1540729544928,31.584,32.22745338983051,49151,67583,79871,31615,31615,31615
237,999,1004,236.041,237000,1540729545929,38.446,32.253691983122366,49151,67583,79871,38655,38655,38655
238,1005,1004,237.037,238000,1540729546925,40.139,32.28682352941176,49151,67583,79871,40191,40191,40191
239,1001,1004,238.036,239000,1540729547924,35.299,32.299426778242676,49151,67583,79871,35327,35327,35327
240,996,1004,239.04,240000,1540729548928,34.524,32.30869583333333,48127,66559,79871,34559,34559,34559
241,1006,1004,240.034,241000,1540729549922,38.22,32.333224066390045,48127,66559,79871,38399,38399,38399
242,999,1004,241.035,242000,1540729550923,32.341,32.33325619834711,48127,66559,79871,32383,32383,32383
243,1000,1003,242.035,243000,1540729551923,32.807,32.33520576131687,48127,66559,79871,33023,33023,33023
244,993,1003,243.042,244000,1540729552930,32.801,32.33711475409836,48127,66559,79871,33023,33023,33023
245,1002,1003,244.04,245000,1540729553928,38.95,32.36410612244898,48127,66559,79871,39167,39167,39167
246,1004,1003,245.036,246000,1540729554924,36.448,32.380707317073174,48127,66559,79871,36607,36607,36607
247,992,1003,246.045,247000,1540729555933,33.604,32.38565991902834,48127,66559,79871,33791,33791,33791
248,1008,1003,247.038,248000,1540729556926,42.54,32.42660483870968,48127,66559,79871,42751,42751,42751
249,997,1003,248.041,249000,1540729557929,34.771,32.436020080321285,48127,66559,79871,34815,34815,34815
250,985,1003,249.056,250000,1540729558944,36.482,32.452204,46591,66559,79871,36607,36607,36607
251,1013,1003,250.043,251000,1540729559931,51.583,32.52842231075697,48127,66559,79871,51711,51711,51711
252,1005,1003,251.038,252000,1540729560926,38.43,32.55184126984127,48127,66559,79871,38655,38655,38655
253,1002,1003,252.036,253000,1540729561924,33.569,32.55586166007905,48127,66559,79871,33791,33791,33791
254,994,1003,253.042,254000,1540729562930,31.828,32.55299606299213,48127,66559,79871,31871,31871,31871
255,1003,1003,254.039,255000,1540729563927,37.084,32.570764705882354,48127,66559,79871,37119,37119,37119
256,996,1003,255.043,256000,1540729564931,35.004,32.58026953125,48127,66559,79871,35071,35071,35071
257,980,1003,256.064,257000,1540729565952,39.868,32.60862645914397,48127,66559,79871,39935,39935,39935
258,1020,1003,257.044,258000,1540729566932,59.095,32.71128682170543,49151,66559,79871,59135,59135,59135
259,993,1003,258.051,259000,1540729567939,39.156,32.73616988416988,49151,66559,79871,39167,39167,39167
260,1010,1003,259.041,260000,1540729568929,45.873,32.78669615384615,48127,66047,79871,46079,46079,46079
261,995,1003,260.046,261000,1540729569934,35.056,32.7953908045977,48127,66047,79871,35071,35071,35071
262,1006,1003,261.04,262000,1540729570928,40.145,32.8234427480916,48127,66047,79871,40191,40191,40191
263,992,1003,262.048,263000,1540729571936,34.207,32.82870342205323,48127,66047,79871,34303,34303,34303
264,1006,1003,263.042,264000,1540729572930,42.352,32.86477651515151,48127,66047,79871,42495,42495,42495
265,999,1003,264.044,265000,1540729573932,37.489,32.88222641509434,48127,66047,79871,37631,37631,37631
266,989,1003,265.055,266000,1540729574943,38.689,32.904056390977445,48127,66047,79871,38911,38911,38911
267,1007,1003,266.048,267000,1540729575936,48.807,32.96361797752809,48895,66047,79871,48895,48895,48895
268,1000,1003,267.048,268000,1540729576936,40.949,32.99341417910448,48895,66047,79871,40959,40959,40959
269,1004,1003,268.044,269000,1540729577932,41.415,33.02472118959108,48895,66047,79871,41471,41471,41471
270,946,1003,269.101,270000,1540729578989,36.075,33.03601851851852,48127,66047,79871,36095,36095,36095
271,1051,1003,270.053,271000,1540729579941,93.636,33.259634686346864,48895,66559,81407,93695,93695,93695
272,1002,1003,271.051,272000,1540729580939,43.667,33.29789705882353,48895,66559,81407,43775,43775,43775
273,1003,1003,272.048,273000,1540729581936,41.881,33.329336996337,48895,66559,81407,41983,41983,41983
274,1002,1003,273.047,274000,1540729582935,38.818,33.34936861313869,48895,66559,81407,38911,38911,38911
275,1000,1003,274.047,275000,1540729583935,35.703,33.357927272727274,48895,66559,81407,35839,35839,35839
276,974,1003,275.074,276000,1540729584962,36.332,33.36870289855072,48895,66559,81407,36351,36351,36351
