85832,2109,936141,91.687,85832000,1540725634355,73510.584,30419.874443867087,64487423,69730303,72351743,73924607,73924607,73924607
85833,1000000,936131,91.689,85833000,1540725634357,73741.116,30420.379159321008,64487423,69730303,72351743,73924607,73924607,73924607
85834,1000000,936132,91.69,85834000,1540725634358,73742.159,30420.88387516602,64487423,69730303,72351743,73924607,73924607,73924607
85835,1000000,936133,91.691,85835000,1540725634359,73743.202,30421.38859140211,64487423,69730303,72351743,73924607,73924607,73924607
85836,1000000,936134,91.692,85836000,1540725634360,73744.198,30421.89330748171,64487423,69730303,72351743,73924607,73924607,73924607
85837,1000000,936134,91.693,85837000,1540725634361,73745.257,30422.398024138776,64487423,69730303,72351743,73924607,73924607,73924607
Id, Throughput in this window (thousands events/second), Entire throughput for the run (thousands events/second), Total elapsed time(s),Total Events,CurrentTime,Average latency per event in this window(ms), Entire Average latency per event for the run(ms), AVG latency from start (90),AVG latency from start(95), AVG latency from start (99),AVG latency in this window(90),AVG latency in this window(95),AVG latency in this window(99)
85838,1000000,936135,91.694,85838000,1540725634362,73746.204,30422.9027400685,64487423,69730303,72351743,73924607,73924607,73924607
85839,1000000,936136,91.695,85839000,1540725634363,73747.202,30423.40745586505,64487423,69730303,72351743,73924607,73924607,73924607
85840,1000000,936136,91.696,85840000,1540725634364,73748.158,30423.91217103914,64487423,69730303,72351743,73924607,73924607,73924607
Id, Throughput in this window (thousands events/second), Entire throughput for the run (thousands events/second), Total elapsed time(s),Total Events,CurrentTime,Average latency per event in this window(ms), Entire Average latency per event for the run(ms), AVG latency from start (90),AVG latency from start(95), AVG latency from start (99),AVG latency in this window(90),AVG latency in this window(95),AVG latency in this window(99)
85841,1000000,936137,91.697,85841000,1540725634365,73749.088,30424.416885287916,64487423,69730303,72351743,73924607,73924607,73924607
85842,1000000,936138,91.698,85842000,1540725634366,73750.063,30424.92159913562,64487423,69730303,72351743,73924607,73924607,73924607
85843,1000000,936138,91.699,85843000,1540725634367,73751.053,30425.42631275701,64487423,69730303,72351743,73924607,73924607,73924607
85844,1000000,936139,91.7,85844000,1540725634368,73752.049,30425.931026221984,64487423,69730303,72351743,73924607,73924607,73924607
85848,1000000,936152,91.703,85848000,1540725634371,73755.905,30427.949875594073,64487423,69730303,72351743,73924607,73924607,73924607
85849,1000000,936153,91.704,85849000,1540725634372,73756.806,30428.45458567951,64487423,69730303,72351743,73924607,73924607,73924607
