70063,250000,962456,72.796,70063000,1540725615464,56845.0,22605.35915761529,50069503,52953087,56098815,56885247,56885247,56885247
70067,1000000,962458,72.8,70067000,1540725615468,56851.981,22607.314151326587,50069503,52953087,56360959,56885247,56885247,56885247
70068,1000000,962459,72.801,70068000,1540725615469,56852.949,22607.802899897244,50069503,52953087,56360959,56885247,56885247,56885247
70069,1000000,962459,72.802,70069000,1540725615470,56853.868,22608.291647633047,50069503,52953087,56360959,56885247,56885247,56885247
70070,1000000,962460,72.803,70070000,1540725615471,56854.801,22608.780394733836,50069503,52953087,56360959,56885247,56885247,56885247
70071,1000000,962460,72.804,70071000,1540725615472,56855.756,22609.269141513607,50069503,52953087,56360959,56885247,56885247,56885247
70072,1000000,962461,72.805,70072000,1540725615473,56856.615,22609.75788660235,50069503,52953087,56360959,56885247,56885247,56885247
70073,1000000,962461,72.806,70073000,1540725615474,56857.544,22610.2466309991,50069503,52953087,56360959,56885247,56885247,56885247
70074,1000000,962462,72.807,70074000,1540725615475,56858.445,22610.735374304306,50069503,52953087,56360959,56885247,56885247,56885247
70075,1000000,962462,72.808,70075000,1540725615476,56859.318,22611.224116118443,50069503,52953087,56360959,56885247,56885247,56885247
70076,1000000,962463,72.809,70076000,1540725615477,56860.167,22611.712856099093,50069503,52953087,56360959,56885247,56885247,56885247
70077,1000000,962463,72.81,70077000,1540725615478,56861.008,22612.20159413217,50069503,52953087,56360959,56885247,56885247,56885247
70079,1000000,962478,72.811,70079000,1540725615479,56862.876,22613.1790691648,50069503,52953087,56360959,56885247,56885247,56885247
