38242,500000,1146996,33.341,38242000,1540725576009,21394.265,8399.122177762669,17170431,18612223,21102591,21495807,21495807,21495807
38243,1000000,1146991,33.342,38243000,1540725576010,21395.13,8399.462004863635,17170431,18612223,21102591,21495807,21495807,21495807
38245,1000000,1147017,33.343,38245000,1540725576011,21396.982,8400.141676925088,17170431,18612223,21102591,21495807,21495807,21495807
38246,1000000,1147012,33.344,38246000,1540725576012,21397.704,8400.481518014956,17170431,18612223,21102591,21495807,21495807,21495807
38247,1000000,1147008,33.345,38247000,1540725576013,21398.461,8400.821361126364,17170431,18612223,21102591,21495807,21495807,21495807
38248,1000000,1147004,33.346,38248000,1540725576014,21399.321,8401.161208952102,17170431,18612223,21102591,21495807,21495807,21495807
38249,1000000,1146999,33.347,38249000,1540725576015,21400.225,8401.50106264216,17170431,18612223,21102591,21495807,21495807,21495807
38250,1000000,1146995,33.348,38250000,1540725576016,21401.158,8401.840922954249,17170431,18612223,21102591,21495807,21495807,21495807
38251,1000000,1146990,33.349,38251000,1540725576017,21402.1,8402.180790123133,17170431,18612223,21102591,21495807,21495807,21495807
38252,1000000,1146986,33.35,38252000,1540725576018,21403.014,8402.520663416291,17170431,18612223,21102591,21495807,21495807,21495807
