79987,333333,947612,84.409,79987000,1540725627077,67459.494,27497.02693366422,58982399,62914559,66584575,67633151,67633151,67633151
79988,1000000,947612,84.41,79988000,1540725627078,67461.003,27497.526558308746,58982399,62914559,66584575,67633151,67633151,67633151
79989,1000000,947613,84.411,79989000,1540725627079,67462.027,27498.0261832627,58982399,62914559,66584575,67633151,67633151,67633151
79990,1000000,947614,84.412,79990000,1540725627080,67463.002,27498.525807913487,58982399,62914559,66584575,67633151,67633151,67633151
Id, Throughput in this window (thousands events/second), Entire throughput for the run (thousands events/second), Total elapsed time(s),Total Events,CurrentTime,Average latency per event in this window(ms), Entire Average latency per event for the run(ms), AVG latency from start (90),AVG latency from start(95), AVG latency from start (99),AVG latency in this window(90),AVG latency in this window(95),AVG latency in this window(99)
79995,1000000,947628,84.416,79995000,1540725627084,67467.933,27501.023930345647,58982399,62914559,66584575,67633151,67633151,67633151
79996,1000000,947629,84.417,79996000,1540725627085,67468.898,27501.523553752686,58982399,62914559,66584575,67633151,67633151,67633151
79997,1000000,947629,84.418,79997000,1540725627086,67469.887,27502.02317703164,58982399,62914559,66584575,67633151,67633151,67633151
79998,1000000,947630,84.419,79998000,1540725627087,67470.904,27502.52280053251,58982399,62914559,66584575,67633151,67633151,67633151
79999,1000000,947630,84.42,79999000,1540725627088,67471.923,27503.022424280305,58982399,62914559,66584575,67633151,67633151,67633151
80000,1000000,947631,84.421,80000000,1540725627089,67472.925,27503.5220480625,58982399,62914559,66584575,67633151,67633151,67633151
80001,1000000,947632,84.422,80001000,1540725627090,67473.909,27504.021671654104,58982399,62914559,66584575,67633151,67633151,67633151
80002,1000000,947632,84.423,80002000,1540725627091,67474.891,27504.521295030125,58982399,62914559,66584575,67633151,67633151,67633151
80003,1000000,947633,84.424,80003000,1540725627092,67475.864,27505.020918078073,58982399,62914559,66584575,67633151,67633151,67633151
Id, Throughput in this window (thousands events/second), Entire throughput for the run (thousands events/second), Total elapsed time(s),Total Events,CurrentTime,Average latency per event in this window(ms), Entire Average latency per event for the run(ms), AVG latency from start (90),AVG latency from start(95), AVG latency from start (99),AVG latency in this window(90),AVG latency in this window(95),AVG latency in this window(99)
80004,1000000,947633,84.425,80004000,1540725627093,67476.859,27505.520541072947,58982399,62914559,66584575,67633151,67633151,67633151
