Id, Throughput in this window (thousands events/second), Entire throughput for the run (thousands events/second), Total elapsed time(s),Total Events,CurrentTime,Average latency per event in this window(ms), Entire Average latency per event for the run(ms), AVG latency from start (90),AVG latency from start(95), AVG latency from start (99),AVG latency in this window(90),AVG latency in this window(95),AVG latency in this window(99)
24440,500000,1262135,19.364,24440000,1540725562032,10417.136,4691.408403968903,8650751,9502719,10289151,10420223,10420223,10420223
Id, Throughput in this window (thousands events/second), Entire throughput for the run (thousands events/second), Total elapsed time(s),Total Events,CurrentTime,Average latency per event in this window(ms), Entire Average latency per event for the run(ms), AVG latency from start (90),AVG latency from start(95), AVG latency from start (99),AVG latency in this window(90),AVG latency in this window(95),AVG latency in this window(99)
Id, Throughput in this window (thousands events/second), Entire throughput for the run (thousands events/second), Total elapsed time(s),Total Events,CurrentTime,Average latency per event in this window(ms), Entire Average latency per event for the run(ms), AVG latency from start (90),AVG latency from start(95), AVG latency from start (99),AVG latency in this window(90),AVG latency in this window(95),AVG latency in this window(99)
24442,1000000,1262174,19.365,24442000,1540725562033,10418.964,4691.877029580231,8650751,9502719,10289151,10420223,10420223,10420223
24443,1000000,1262160,19.366,24443000,1540725562034,10419.449,4692.111353189052,8650751,9502719,10289151,10420223,10420223,10420223
Id, Throughput in this window (thousands events/second), Entire throughput for the run (thousands events/second), Total elapsed time(s),Total Events,CurrentTime,Average latency per event in this window(ms), Entire Average latency per event for the run(ms), AVG latency from start (90),AVG latency from start(95), AVG latency from start (99),AVG latency in this window(90),AVG latency in this window(95),AVG latency in this window(99)
24445,1000000,1262198,19.367,24445000,1540725562035,10420.988,4692.580028390264,8650751,9502719,10289151,10485759,10485759,10485759
24446,1000000,1262185,19.368,24446000,1540725562036,10421.35,4692.814372249039,8650751,9502719,10289151,10485759,10485759,10485759
24448,1000000,1262223,19.369,24448000,1540725562037,10422.709,4693.2830846286,8650751,9502719,10289151,10485759,10485759,10485759
