87253,250000,935699,93.249,87253000,1540725635917,75298.296,31138.080289846766,65798143,70778879,74448895,75497471,75497471,75497471
87254,1000000,935699,93.25,87254000,1540725635918,75301.725,31138.586440220504,65798143,70778879,74448895,75497471,75497471,75497471
87255,1000000,935700,93.251,87255000,1540725635919,75302.678,31139.092589914617,65798143,70778879,74448895,75497471,75497471,75497471
Id, Throughput in this window (thousands events/second), Entire throughput for the run (thousands events/second), Total elapsed time(s),Total Events,CurrentTime,Average latency per event in this window(ms), Entire Average latency per event for the run(ms), AVG latency from start (90),AVG latency from start(95), AVG latency from start (99),AVG latency in this window(90),AVG latency in this window(95),AVG latency in this window(99)
87256,1000000,935701,93.252,87256000,1540725635920,75303.595,31139.59873851655,65798143,70778879,74448895,75497471,75497471,75497471
87257,1000000,935701,93.253,87257000,1540725635921,75304.587,31140.104886885867,66060287,70778879,74448895,75497471,75497471,75497471
87258,1000000,935702,93.254,87258000,1540725635922,75305.509,31140.611034220357,66060287,70778879,74448895,75497471,75497471,75497471
87259,1000000,935703,93.255,87259000,1540725635923,75306.53,31141.117181654616,66060287,70778879,74448895,75497471,75497471,75497471
87260,1000000,935703,93.256,87260000,1540725635924,75307.481,31141.62332838643,66060287,70778879,74448895,75497471,75497471,75497471
87261,1000000,935704,93.257,87261000,1540725635925,75308.341,31142.129473372985,66060287,70778879,74448895,75497471,75497471,75497471
Id, Throughput in this window (thousands events/second), Entire throughput for the run (thousands events/second), Total elapsed time(s),Total Events,CurrentTime,Average latency per event in this window(ms), Entire Average latency per event for the run(ms), AVG latency from start (90),AVG latency from start(95), AVG latency from start (99),AVG latency in this window(90),AVG latency in this window(95),AVG latency in this window(99)
87262,1000000,935705,93.258,87262000,1540725635926,75309.226,31142.63561690083,66060287,70778879,74448895,75497471,75497471,75497471
87263,1000000,935705,93.259,87263000,1540725635927,75310.205,31143.141760047212,66060287,70778879,74448895,75497471,75497471,75497471
87264,1000000,935706,93.26,87264000,1540725635928,75311.153,31143.647902456913,66060287,70778879,74448895,75497471,75497471,75497471
87265,1000000,935707,93.261,87265000,1540725635929,75312.063,31144.154043694492,66060287,70778879,74448895,75497471,75497471,75497471
87267,1000000,935718,93.262,87267000,1540725635930,75313.966,31145.166323913963,66060287,70778879,74448895,75497471,75497471,75497471
87268,1000000,935719,93.263,87268000,1540725635931,75314.879,31145.672462620892,66060287,70778879,74448895,75497471,75497471,75497471
87269,1000000,935720,93.264,87269000,1540725635932,75315.764,31146.17859986937,66060287,70778879,74448895,75497471,75497471,75497471
87270,1000000,935720,93.265,87270000,1540725635933,75316.575,31146.684734811504,66060287,70778879,74448895,75497471,75497471,75497471
87271,1000000,935721,93.266,87271000,1540725635934,75317.366,31147.190867218207,66060287,70778879,74448895,75497471,75497471,75497471
