87309,500000,935737,93.305,87309000,1540725635973,75356.079,31166.42404014477,66060287,70778879,74448895,75497471,75497471,75497471
87310,1000000,935738,93.306,87310000,1540725635974,75357.326,31166.930178066657,66060287,70778879,74448895,75497471,75497471,75497471
Id, Throughput in this window (thousands events/second), Entire throughput for the run (thousands events/second), Total elapsed time(s),Total Events,CurrentTime,Average latency per event in this window(ms), Entire Average latency per event for the run(ms), AVG latency from start (90),AVG latency from start(95), AVG latency from start (99),AVG latency in this window(90),AVG latency in this window(95),AVG latency in this window(99)
87311,1000000,935739,93.307,87311000,1540725635975,75358.361,31167.43631624881,66060287,70778879,74448895,75497471,75497471,75497471
87312,1000000,935739,93.308,87312000,1540725635976,75359.381,31167.942454519423,66060287,70778879,74448895,75497471,75497471,75497471
87313,1000000,935740,93.309,87313000,1540725635977,75360.385,31168.448592695247,66060287,70778879,74448895,75497471,75497471,75497471
87314,1000000,935741,93.31,87314000,1540725635978,75361.347,31168.954730295256,66060287,70778879,74448895,75497471,75497471,75497471
87315,1000000,935741,93.311,87315000,1540725635979,75362.295,31169.460867159138,66060287,70778879,74448895,75497471,75497471,75497471
87316,1000000,935742,93.312,87316000,1540725635980,75363.215,31169.967002966237,66060287,70778879,74448895,75497471,75497471,75497471
87317,1000000,935743,93.313,87317000,1540725635981,75364.154,31170.473137934194,66060287,70778879,74448895,75497471,75497471,75497471
Id, Throughput in this window (thousands events/second), Entire throughput for the run (thousands events/second), Total elapsed time(s),Total Events,CurrentTime,Average latency per event in this window(ms), Entire Average latency per event for the run(ms), AVG latency from start (90),AVG latency from start(95), AVG latency from start (99),AVG latency in this window(90),AVG latency in this window(95),AVG latency in this window(99)
87318,1000000,935743,93.314,87318000,1540725635982,75365.058,31170.9792716622,66060287,70778879,74448895,75497471,75497471,75497471
Id, Throughput in this window (thousands events/second), Entire throughput for the run (thousands events/second), Total elapsed time(s),Total Events,CurrentTime,Average latency per event in this window(ms), Entire Average latency per event for the run(ms), AVG latency from start (90),AVG latency from start(95), AVG latency from start (99),AVG latency in this window(90),AVG latency in this window(95),AVG latency in this window(99)
87319,1000000,935744,93.315,87319000,1540725635983,75366.079,31171.485405490213,66060287,70778879,74448895,75497471,75497471,75497471
87320,1000000,935745,93.316,87320000,1540725635984,75367.123,31171.991539681632,66060287,70778879,74448895,75497471,75497471,75497471
87321,1000000,935745,93.317,87321000,1540725635985,75368.112,31172.497673606576,66060287,70778879,74448895,75497471,75497471,75497471
87322,1000000,935746,93.318,87322000,1540725635986,75369.05,31173.00380668102,66060287,70778879,74448895,75497471,75497471,75497471
87323,1000000,935747,93.319,87323000,1540725635987,75370.041,31173.50993951193,66060287,70778879,74448895,75497471,75497471,75497471
87326,1000000,935759,93.321,87326000,1540725635989,75372.983,31175.028335558713,66060287,70778879,74448895,75497471,75497471,75497471
