Id, Throughput in this window (thousands events/second), Entire throughput for the run (thousands events/second), Total elapsed time(s),Total Events,CurrentTime,Average latency per event in this window(ms), Entire Average latency per event for the run(ms), AVG latency from start (90),AVG latency from start(95), AVG latency from start (99),AVG latency in this window(90),AVG latency in this window(95),AVG latency in this window(99)
388,1000000,1002,387.043,388000,1540739904414,0.721,0.33763917525773196,1003,1003,3423,723,723,723
396,1000000,1002,395.042,396000,1540739912413,0.982,0.34210858585858583,1003,1003,3423,983,983,983
405,1000000,1002,404.046,405000,1540739921417,0.978,0.3405111111111111,1003,1003,2079,979,979,979
412,1000000,1002,411.049,412000,1540739928420,0.505,0.33837864077669905,1003,1003,2079,505,505,505
413,1000000,1002,412.048,413000,1540739929419,0.509,0.33879176755447943,1003,1003,2079,509,509,509
414,1000000,1002,413.048,414000,1540739930419,0.079,0.33816425120772947,1003,1003,2079,79,79,79
430,1000000,1002,429.051,430000,1540739946422,0.333,0.33083488372093023,1003,1003,2079,333,333,333
431,1000000,1002,430.057,431000,1540739947428,0.904,0.3321647331786543,1003,1003,2079,907,907,907
432,1000000,1002,431.056,432000,1540739948427,0.271,0.33202314814814815,1003,1003,2079,271,271,271
438,1000000,1002,437.095,438000,1540739954466,0.349,0.3282716894977169,1003,1003,2079,349,349,349
451,1000000,1002,450.059,451000,1540739967430,0.826,0.32417738359201775,1003,1003,2079,827,827,827
456,1000000,1002,455.072,456000,1540739972443,0.695,0.3221469298245614,1003,1003,2079,695,695,695
464,1000000,1002,463.065,464000,1540739980436,0.824,0.32643318965517243,1003,1003,2079,827,827,827
480,1000000,1001,479.061,480000,1540739996432,0.29,0.3226125,1003,1003,2079,291,291,291
510,1000000,1001,509.07,510000,1540740026441,0.125,0.3137980392156863,1003,1003,1959,125,125,125
511,1000000,1001,510.069,511000,1540740027440,0.192,0.31355968688845404,1003,1003,1959,192,192,192
513,1000000,1001,512.069,513000,1540740029440,0.313,0.3148732943469786,1003,1003,1959,313,313,313
521,1000000,1001,520.07,521000,1540740037441,0.367,0.31610556621881,1003,1003,1959,367,367,367
525,1000000,1001,524.071,525000,1540740041442,0.669,0.3175961904761905,1003,1003,1959,671,671,671
537,1000000,1001,536.076,537000,1540740053447,0.752,0.3159385474860335,1003,1003,1959,755,755,755
571,1000000,1001,570.083,571000,1540740087454,0.342,0.3101366024518389,1003,1003,1959,343,343,343
575,1000000,1001,574.083,575000,1540740091454,0.875,0.31124,1003,1003,1959,875,875,875
599,1000000,1001,598.2,599000,1540740115571,0.873,0.30629048414023374,1003,1003,1959,875,875,875
