Id, Throughput in this window (thousands events/second), Entire throughput for the run (thousands events/second), Total elapsed time(s),Total Events,CurrentTime,Average latency per event in this window(ms), Entire Average latency per event for the run(ms), AVG latency from start (90),AVG latency from start(95), AVG latency from start (99),AVG latency in this window(90),AVG latency in this window(95),AVG latency in this window(99)
56,1000000,1019,54.953,56000,1540644658817,0.576,1.0304642857142856,1687,3263,3679,579,579,579
60,1000000,1017,58.952,60000,1540644662816,0.307,1.0006666666666666,1223,3007,3679,307,307,307
66,1000000,1016,64.952,66000,1540644668816,0.919,0.9780909090909091,1223,3007,3679,919,919,919
68,1000000,1015,66.994,68000,1540644670858,0.976,0.9783823529411765,1223,3007,3679,979,979,979
110,1000000,1009,108.96,110000,1540644712824,0.785,0.7229363636363636,1151,2007,3343,787,787,787
116,1000000,1008,114.966,116000,1540644718830,0.592,0.700698275862069,1151,2007,3343,595,595,595
120,1000000,1008,118.972,120000,1540644722836,0.271,0.6879333333333333,1103,1687,3343,271,271,271
126,1000000,1008,124.972,126000,1540644728836,0.836,0.6669444444444445,1103,1687,3343,839,839,839
128,1000000,1008,126.964,128000,1540644730828,0.731,0.665359375,1103,1687,3343,731,731,731
151,1000000,1006,149.967,151000,1540644753831,0.358,0.628046357615894,1055,1223,3343,359,359,359
159,1000000,1006,157.979,159000,1540644761843,1.0,0.6190251572327043,1055,1223,3343,1003,1003,1003
165,1000000,1006,163.97,165000,1540644767834,0.721,0.6139575757575758,1055,1223,3343,723,723,723
168,1000000,1006,166.972,168000,1540644770836,0.682,0.6070535714285714,1055,1223,3343,683,683,683
191,1000000,1005,189.969,191000,1540644793833,0.44,0.5597015706806283,1003,1215,3343,441,441,441
213,1000000,1004,211.973,213000,1540644815837,0.053,0.5079906103286385,1003,1175,3263,53,53,53
214,1000000,1004,212.977,214000,1540644816841,0.92,0.5099158878504673,1003,1175,3263,923,923,923
216,1000000,1004,214.975,216000,1540644818839,0.463,0.507337962962963,1003,1175,3263,463,463,463
228,1000000,1004,226.981,228000,1540644830845,0.487,0.49339912280701753,1003,1159,3263,487,487,487
230,500000,1004,228.976,230000,1540644832840,1.079,0.4981478260869565,1003,1159,3263,1079,1079,1079
239,1000000,1004,237.978,239000,1540644841842,0.585,0.48602092050209206,1003,1159,3263,587,587,587
243,1000000,1004,241.98,243000,1540644845844,0.31,0.4834115226337449,1003,1151,3263,311,311,311
244,1000000,1004,242.981,244000,1540644846845,0.012,0.4814795081967213,1003,1151,3263,12,12,12
253,1000000,1004,251.985,253000,1540644855849,0.108,0.47663636363636364,1003,1151,3263,108,108,108
281,1000000,1003,279.992,281000,1540644883856,0.633,0.4436014234875445,1003,1079,3263,635,635,635
294,1000000,1003,292.989,294000,1540644896853,0.192,0.42887755102040814,1003,1079,3263,192,192,192
307,1000000,1003,305.994,307000,1540644909858,0.882,0.4233615635179153,1003,1079,3007,883,883,883
320,1000000,1003,318.998,320000,1540644922862,0.107,0.414321875,1003,1071,3007,107,107,107
337,1000000,1002,335.998,337000,1540644939862,0.371,0.4113679525222552,1003,1071,3007,371,371,371
352,1000000,1002,351.003,352000,1540644954867,0.064,0.40732954545454547,1003,1055,3007,64,64,64
360,1000000,1002,359.005,360000,1540644962869,0.52,0.40192222222222224,1003,1055,3007,523,523,523
365,1000000,1002,364.004,365000,1540644967868,0.853,0.39875342465753427,1003,1055,3007,855,855,855
369,1000000,1002,368.004,369000,1540644971868,0.509,0.39852032520325203,1003,1055,3007,509,509,509
378,1000000,1002,377.006,378000,1540644980870,0.266,0.395026455026455,1003,1055,3007,267,267,267
388,1000000,1002,387.009,388000,1540644990873,0.178,0.3923840206185567,1003,1031,3007,178,178,178
397,1000000,1002,396.01,397000,1540644999874,0.519,0.385727959697733,1003,1031,3007,519,519,519
415,1000000,1002,414.01,415000,1540645017874,0.785,0.37540722891566264,1003,1015,2927,787,787,787
463,1000000,1001,462.102,463000,1540645065966,0.989,0.3482958963282937,1003,1003,2927,991,991,991
468,1000000,1002,467.021,468000,1540645070885,0.847,0.3463846153846154,1003,1003,2927,847,847,847
469,1000000,1002,468.022,469000,1540645071886,0.835,0.3474264392324094,1003,1003,2927,835,835,835
472,1000000,1002,471.021,472000,1540645074885,0.605,0.3465,1003,1003,2927,607,607,607
495,1000000,1001,494.024,495000,1540645097888,0.688,0.36284444444444447,1003,1003,3007,691,691,691
501,1000000,1001,500.028,501000,1540645103892,0.738,0.35997205588822356,1003,1003,2927,739,739,739
504,1000000,1001,503.027,504000,1540645106891,0.944,0.3598730158730159,1003,1003,2927,947,947,947
511,1000000,1001,510.028,511000,1540645113892,0.155,0.35720352250489235,1003,1003,2927,155,155,155
513,1000000,1001,512.038,513000,1540645115902,0.01,0.35610526315789476,1003,1003,2927,10,10,10
519,1000000,1001,518.03,519000,1540645121894,0.439,0.3566878612716763,1003,1003,2927,439,439,439
537,1000000,1001,536.033,537000,1540645139897,0.155,0.3464413407821229,1003,1003,2927,155,155,155
539,1000000,1001,538.036,539000,1540645141900,0.399,0.3458961038961039,1003,1003,2927,399,399,399
541,1000000,1001,540.071,541000,1540645143935,0.394,0.34682809611829946,1003,1003,2927,395,395,395
571,1000000,1001,570.04,571000,1540645173904,0.303,0.33583187390542907,1003,1003,2927,303,303,303
588,1000000,1001,587.043,588000,1540645190907,0.79,0.3274659863945578,1003,1003,2927,791,791,791
