Id, Throughput in this window (thousands events/second), Entire throughput for the run (thousands events/second), Total elapsed time(s),Total Events,CurrentTime,Average latency per event in this window(ms), Entire Average latency per event for the run(ms), AVG latency from start (90),AVG latency from start(95), AVG latency from start (99),AVG latency in this window(90),AVG latency in this window(95),AVG latency in this window(99)
24,250,255,94.033,24000,1540647015922,9.267,8.954958333333334,9791,10559,10623,9279,9279,9279
25,250,255,98.033,25000,1540647019922,8.252,8.92684,9791,10559,10623,8255,8255,8255
26,249,254,102.034,26000,1540647023923,8.687,8.917615384615384,9791,10559,10623,8703,8703,8703
27,250,254,106.032,27000,1540647027921,7.702,8.872592592592593,9791,10559,10623,7711,7711,7711
28,199,252,111.034,28000,1540647032923,7.478,8.822785714285715,9791,10559,10623,7487,7487,7487
29,333,254,114.034,29000,1540647035923,7.722,8.784827586206896,9791,10559,10623,7743,7743,7743
30,249,254,118.036,30000,1540647039925,8.791,8.785033333333333,9407,10559,10623,8831,8831,8831
31,250,254,122.036,31000,1540647043925,10.385,8.836645161290322,9791,10559,10623,10431,10431,10431
32,249,253,126.037,32000,1540647047926,8.815,8.83596875,9791,10559,10623,8831,8831,8831
33,249,253,130.039,33000,1540647051928,9.496,8.855969696969696,9791,10559,10623,9535,9535,9535
34,250,253,134.035,34000,1540647055924,7.734,8.822970588235295,9791,10559,10623,7743,7743,7743
35,249,253,138.039,35000,1540647059928,8.232,8.806085714285715,9791,10559,10623,8255,8255,8255
36,250,253,142.037,36000,1540647063926,7.293,8.764055555555556,9791,10559,10623,7295,7295,7295
37,249,253,146.041,37000,1540647067930,8.235,8.749756756756756,9791,10559,10623,8255,8255,8255
38,249,253,150.042,38000,1540647071931,9.479,8.768947368421053,9791,10559,10623,9535,9535,9535
39,249,253,154.053,39000,1540647075942,9.564,8.789333333333333,9791,10559,10623,9599,9599,9599
40,250,253,158.045,40000,1540647079934,9.401,8.804625,9599,10431,10623,9407,9407,9407
41,249,253,162.048,41000,1540647083937,12.679,8.899121951219513,9791,10559,12735,12735,12735,12735
42,249,252,166.05,42000,1540647087939,8.497,8.889547619047619,9791,10559,12735,8511,8511,8511
43,250,252,170.05,43000,1540647091939,8.935,8.890604651162791,9791,10559,12735,8959,8959,8959
44,250,252,174.051,44000,1540647095940,8.275,8.876613636363636,9791,10559,12735,8319,8319,8319
45,250,252,178.051,45000,1540647099940,10.811,8.9196,10431,10623,12735,10815,10815,10815
46,249,252,182.055,46000,1540647103944,8.484,8.910130434782609,10431,10623,12735,8511,8511,8511
47,250,252,186.055,47000,1540647107944,9.437,8.921340425531914,10431,10623,12735,9471,9471,9471
48,250,252,190.056,48000,1540647111945,8.679,8.916291666666666,10431,10623,12735,8703,8703,8703
49,333,253,193.059,49000,1540647114948,11.019,8.959204081632652,10559,10815,12735,11071,11071,11071
50,250,253,197.058,50000,1540647118947,9.233,8.96468,10431,10815,12735,9279,9279,9279
51,249,253,201.062,51000,1540647122951,10.754,8.999764705882352,10559,10815,12735,10815,10815,10815
52,199,252,206.067,52000,1540647127956,12.17,9.06073076923077,10623,11071,12735,12223,12223,12223
53,250,252,210.066,53000,1540647131955,11.124,9.099660377358491,10815,11135,12735,11135,11135,11135
54,250,252,214.066,54000,1540647135955,9.124,9.100111111111111,10815,11135,12735,9151,9151,9151
55,333,253,217.063,55000,1540647138952,9.1,9.100109090909092,10815,11135,12735,9151,9151,9151
56,199,252,222.068,56000,1540647143957,8.679,9.092589285714286,10815,11135,12735,8703,8703,8703
57,249,252,226.076,57000,1540647147965,9.837,9.105649122807018,10815,11135,12735,9855,9855,9855
58,250,252,230.069,58000,1540647151958,10.552,9.130586206896552,10815,11135,12735,10559,10559,10559
59,250,252,234.067,59000,1540647155956,9.52,9.137186440677967,10815,11135,12735,9535,9535,9535
60,249,252,238.069,60000,1540647159958,9.682,9.146266666666667,10623,11071,12735,9727,9727,9727
61,250,251,242.068,61000,1540647163957,11.305,9.181655737704919,10815,11135,12735,11327,11327,11327
62,250,251,246.069,62000,1540647167958,9.564,9.187822580645161,10815,11135,12735,9599,9599,9599
63,250,251,250.068,63000,1540647171957,14.835,9.277460317460317,10815,11327,14847,14847,14847,14847
64,249,251,254.07,64000,1540647175959,8.792,9.269875,10815,11327,14847,8831,8831,8831
65,328,252,257.112,65000,1540647179001,18.598,9.413384615384615,11071,12223,18687,18687,18687,18687
66,201,251,262.072,66000,1540647183961,41.182,9.894727272727273,11135,12735,41215,41215,41215,41215
67,333,252,265.075,67000,1540647186964,8.748,9.877611940298507,11135,12735,41215,8767,8767,8767
68,250,252,269.073,68000,1540647190962,8.378,9.855558823529412,11135,12735,41215,8383,8383,8383
69,249,252,273.075,69000,1540647194964,9.869,9.855753623188406,11135,12735,41215,9919,9919,9919
70,332,252,277.089,70000,1540647198978,12.097,9.887771428571428,11135,12735,41215,12159,12159,12159
71,250,252,281.077,71000,1540647202966,9.416,9.88112676056338,11135,12735,41215,9471,9471,9471
72,249,252,285.081,72000,1540647206970,9.143,9.870875,11135,12735,41215,9151,9151,9151
73,250,252,289.08,73000,1540647210969,9.579,9.866876712328768,11135,12735,41215,9599,9599,9599
74,249,252,293.087,74000,1540647214976,9.173,9.8575,11135,12735,41215,9215,9215,9215
75,250,252,297.083,75000,1540647218972,9.644,9.854653333333333,11135,12735,41215,9663,9663,9663
76,249,252,301.085,76000,1540647222974,7.836,9.828092105263158,11135,12735,41215,7839,7839,7839
77,249,252,305.091,77000,1540647226980,8.774,9.814402597402598,11135,12735,41215,8831,8831,8831
78,250,252,309.086,78000,1540647230975,8.448,9.796884615384615,11135,12735,41215,8511,8511,8511
79,200,251,314.085,79000,1540647235974,8.913,9.785696202531646,11135,12735,41215,8959,8959,8959
80,333,252,317.088,80000,1540647238977,10.162,9.7904,11071,12223,41215,10175,10175,10175
81,250,252,321.087,81000,1540647242976,8.748,9.77753086419753,11071,12223,41215,8767,8767,8767
82,249,252,325.089,82000,1540647246978,8.985,9.767865853658536,11071,12223,41215,9023,9023,9023
83,250,252,329.089,83000,1540647250978,9.312,9.762373493975904,11071,12223,41215,9343,9343,9343
84,249,252,333.091,84000,1540647254980,10.999,9.777095238095239,11071,12223,41215,11007,11007,11007
85,250,252,337.091,85000,1540647258980,13.235,9.817776470588235,11135,12735,41215,13247,13247,13247
86,249,252,341.092,86000,1540647262981,10.2,9.822220930232557,11135,12735,41215,10239,10239,10239
87,249,252,345.093,87000,1540647266982,8.666,9.80893103448276,11135,12735,41215,8703,8703,8703
88,250,252,349.092,88000,1540647270981,9.032,9.800102272727273,11135,12735,41215,9087,9087,9087
89,249,252,353.095,89000,1540647274984,8.467,9.785123595505619,11135,12735,41215,8511,8511,8511
90,250,252,357.094,90000,1540647278983,11.865,9.808233333333334,11135,12735,41215,11903,11903,11903
91,250,252,361.094,91000,1540647282983,8.243,9.791032967032967,11135,12735,41215,8255,8255,8255
92,249,251,365.099,92000,1540647286988,8.744,9.779652173913043,11135,12735,41215,8767,8767,8767
93,250,251,369.097,93000,1540647290986,8.577,9.766720430107528,11135,12735,41215,8639,8639,8639
94,250,251,373.096,94000,1540647294985,8.007,9.748,11135,12735,41215,8031,8031,8031
95,249,251,377.097,95000,1540647298986,9.069,9.740852631578948,11135,12735,41215,9087,9087,9087
96,249,251,381.099,96000,1540647302988,13.82,9.78334375,11327,13247,41215,13823,13823,13823
97,250,251,385.098,97000,1540647306987,7.631,9.761154639175258,11327,13247,41215,7647,7647,7647
98,249,251,389.1,98000,1540647310989,11.954,9.783530612244897,11903,13247,41215,11967,11967,11967
99,249,251,393.102,99000,1540647314991,8.13,9.766828282828282,11903,13247,41215,8159,8159,8159
100,250,251,397.102,100000,1540647318991,8.11,9.75026,11327,12735,18687,8127,8127,8127
101,250,251,401.102,101000,1540647322991,7.553,9.728504950495049,11327,12735,18687,7583,7583,7583
102,249,251,405.105,102000,1540647326994,7.772,9.709323529411765,11327,12735,18687,7775,7775,7775
103,250,251,409.104,103000,1540647330993,8.037,9.693087378640776,11327,12735,18687,8063,8063,8063
104,249,251,413.106,104000,1540647334995,8.397,9.680625,11327,12735,18687,8447,8447,8447
105,199,251,418.112,105000,1540647340001,8.828,9.672504761904761,11327,12735,18687,8831,8831,8831
106,249,251,422.114,106000,1540647344003,8.994,9.666103773584906,11327,12735,18687,9023,9023,9023
107,249,251,426.125,107000,1540647348014,15.572,9.721299065420562,11903,13247,18687,15615,15615,15615
108,249,251,430.138,108000,1540647352027,21.055,9.82624074074074,11967,13823,21119,21119,21119,21119
109,250,251,434.135,109000,1540647356024,24.275,9.958798165137615,12159,14847,24319,24319,24319,24319
110,250,251,438.134,110000,1540647360023,23.576,10.082590909090909,12159,15615,24319,23679,23679,23679
111,250,251,442.127,111000,1540647364016,24.494,10.212423423423424,12223,18687,24575,24575,24575,24575
112,249,251,446.14,112000,1540647368029,17.001,10.273035714285715,12735,18687,24575,17023,17023,17023
113,250,251,450.133,113000,1540647372022,23.969,10.394238938053098,13247,21119,24575,24063,24063,24063
114,249,251,454.138,114000,1540647376027,28.8,10.55569298245614,13823,23679,28927,28927,28927,28927
115,249,251,458.148,115000,1540647380037,26.088,10.69075652173913,14847,24063,28927,26111,26111,26111
116,249,250,462.154,116000,1540647384043,33.473,10.887155172413793,15615,24319,33535,33535,33535,33535
117,250,250,466.149,117000,1540647388038,40.624,11.14131623931624,17023,24575,40703,40703,40703,40703
118,249,250,470.151,118000,1540647392040,30.928,11.309,18687,26111,40703,30975,30975,30975
119,251,250,474.129,119000,1540647396018,23.556,11.411915966386555,21119,26111,40703,23679,23679,23679
120,332,251,477.14,120000,1540647399029,27.692,11.547583333333334,21119,26111,40703,27775,27775,27775
121,250,251,481.133,121000,1540647403022,23.33,11.64495867768595,23423,26111,40703,23423,23423,23423
122,249,251,485.135,122000,1540647407024,25.175,11.755860655737704,23679,26111,40703,25215,25215,25215
123,250,251,489.122,123000,1540647411011,24.98,11.863373983739837,23679,26111,40703,25087,25087,25087
124,248,251,493.142,124000,1540647415031,26.914,11.98475,24063,27007,40703,27007,27007,27007
125,199,250,498.146,125000,1540647420035,27.511,12.10896,24319,27519,40703,27519,27519,27519
126,333,251,501.144,126000,1540647423033,28.382,12.238111111111111,24575,27775,40703,28415,28415,28415
127,249,251,505.148,127000,1540647427037,32.795,12.399976377952756,25087,28415,40703,33023,33023,33023
128,250,251,509.138,128000,1540647431027,38.813,12.606328125,25215,28927,40703,38911,38911,38911
129,199,250,514.161,129000,1540647436050,35.463,12.783511627906977,26111,30975,40703,35583,35583,35583
130,250,250,518.16,130000,1540647440049,41.218,13.002238461538461,26111,33023,41215,41471,41471,41471
131,251,250,522.145,131000,1540647444034,38.429,13.196335877862595,27007,33535,41215,38655,38655,38655
132,331,251,525.161,132000,1540647447050,28.907,13.31535606060606,27519,33535,41215,28927,28927,28927
133,251,251,529.138,133000,1540647451027,22.632,13.385406015037594,27519,33535,41215,22655,22655,22655
134,249,251,533.141,134000,1540647455030,31.278,13.518932835820895,27775,33535,41215,31359,31359,31359
135,249,251,537.146,135000,1540647459035,25.493,13.60762962962963,27775,33535,41215,25599,25599,25599
136,250,251,541.144,136000,1540647463033,22.268,13.671308823529412,27775,33535,41215,22271,22271,22271
137,199,250,546.146,137000,1540647468035,35.227,13.828649635036497,28415,35327,41215,35327,35327,35327
138,333,251,549.147,138000,1540647471036,23.773,13.900710144927537,28415,35327,41215,23807,23807,23807
139,198,250,554.183,139000,1540647476072,24.599,13.977676258992807,28415,35327,41215,24703,24703,24703
140,336,251,557.155,140000,1540647479044,39.251,14.1582,28415,35327,41215,39423,39423,39423
141,244,251,561.242,141000,1540647483131,42.887,14.36195035460993,28927,35583,41471,43007,43007,43007
142,255,251,565.155,142000,1540647487044,44.579,14.574746478873239,28927,38655,43007,44799,44799,44799
143,250,251,569.155,143000,1540647491044,33.02,14.703734265734266,30975,38655,43007,33023,33023,33023
144,250,251,573.155,144000,1540647495044,25.394,14.777972222222223,30975,38655,43007,25471,25471,25471
145,250,251,577.155,145000,1540647499044,55.227,15.056931034482758,31359,38911,44799,55295,55295,55295
146,250,251,581.148,146000,1540647503037,22.884,15.110541095890412,31359,38911,44799,22911,22911,22911
147,249,251,585.149,147000,1540647507038,23.365,15.16669387755102,31359,38911,44799,23423,23423,23423
148,249,251,589.159,148000,1540647511048,28.158,15.254472972972973,31359,38911,44799,28159,28159,28159
149,249,251,593.161,149000,1540647515050,36.439,15.396651006711409,33023,38911,44799,36607,36607,36607
150,250,251,597.157,150000,1540647519046,35.904,15.533366666666666,33023,38911,44799,36095,36095,36095
151,250,251,601.147,151000,1540647523036,28.09,15.616523178807947,33023,38911,44799,28159,28159,28159
152,250,251,605.144,152000,1540647527033,27.979,15.697855263157894,33023,38911,44799,28031,28031,28031
153,250,251,609.143,153000,1540647531032,18.397,15.715496732026144,33023,38911,44799,18431,18431,18431
154,249,251,613.149,154000,1540647535038,24.555,15.772896103896104,33023,38911,44799,24575,24575,24575
155,248,251,617.167,155000,1540647539056,29.005,15.858264516129033,33023,38911,44799,29055,29055,29055
156,250,251,621.156,156000,1540647543045,27.368,15.932044871794872,33023,38911,44799,27391,27391,27391
157,249,251,625.163,157000,1540647547052,32.603,16.038229299363056,33023,38911,44799,32639,32639,32639
158,250,251,629.151,158000,1540647551040,26.505,16.104474683544304,33023,38911,44799,26623,26623,26623
159,248,251,633.178,159000,1540647555067,32.128,16.205251572327043,33023,38911,44799,32255,32255,32255
160,251,251,637.152,160000,1540647559041,24.077,16.25445,32639,38655,44799,24191,24191,24191
161,199,250,642.16,161000,1540647564049,18.811,16.270329192546583,32639,38655,44799,18815,18815,18815
162,250,250,646.156,162000,1540647568045,24.32,16.32001851851852,32639,38655,44799,24447,24447,24447
163,248,250,650.177,163000,1540647572066,24.416,16.369687116564418,32639,38655,44799,24447,24447,24447
164,250,250,654.163,164000,1540647576052,42.548,16.529310975609757,33023,38911,44799,42751,42751,42751
165,250,250,658.16,165000,1540647580049,24.583,16.57812121212121,33023,38911,44799,24703,24703,24703
166,249,250,662.169,166000,1540647584058,21.518,16.607879518072288,33023,38911,44799,21631,21631,21631
167,249,250,666.171,167000,1540647588060,26.993,16.670065868263475,33023,38911,44799,27007,27007,27007
168,334,251,669.164,168000,1540647591053,29.563,16.746809523809524,33023,38911,44799,29567,29567,29567
169,249,251,673.173,169000,1540647595062,30.673,16.829213017751478,33023,38911,44799,30719,30719,30719
170,250,251,677.165,170000,1540647599054,29.043,16.90105882352941,32639,38911,44799,29055,29055,29055
171,250,251,681.159,171000,1540647603048,23.226,16.93804678362573,32639,38911,44799,23295,23295,23295
172,249,251,685.169,172000,1540647607058,25.308,16.986709302325583,32639,38911,44799,25343,25343,25343
173,249,251,689.183,173000,1540647611072,42.872,17.136335260115608,33023,39423,44799,43007,43007,43007
174,250,251,693.176,174000,1540647615065,30.829,17.215028735632185,33023,39423,44799,30847,30847,30847
175,250,251,697.161,175000,1540647619050,22.214,17.243594285714284,33023,39423,44799,22271,22271,22271
176,248,251,701.178,176000,1540647623067,23.179,17.27731818181818,33023,39423,44799,23295,23295,23295
177,248,250,705.197,177000,1540647627086,25.909,17.326084745762714,33023,39423,44799,25983,25983,25983
178,251,250,709.18,178000,1540647631069,30.664,17.401016853932585,33023,39423,44799,30719,30719,30719
179,249,250,713.181,179000,1540647635070,31.307,17.478703910614524,33023,39423,44799,31359,31359,31359
180,250,250,717.171,180000,1540647639060,36.935,17.586794444444443,33023,38911,44799,37119,37119,37119
181,249,250,721.178,181000,1540647643067,28.029,17.644486187845303,33023,38911,44799,28031,28031,28031
182,250,250,725.176,182000,1540647647065,42.653,17.781895604395604,33023,39423,44799,42751,42751,42751
183,249,250,729.191,183000,1540647651080,38.174,17.89332786885246,33535,39423,44799,38399,38399,38399
184,251,250,733.174,184000,1540647655063,29.667,17.957315217391304,33535,39423,44799,29695,29695,29695
185,250,250,737.17,185000,1540647659059,26.848,18.005372972972975,33535,39423,44799,26879,26879,26879
186,249,250,741.178,186000,1540647663067,27.868,18.058397849462366,33535,39423,44799,27903,27903,27903
187,249,250,745.186,187000,1540647667075,30.17,18.12316577540107,33535,39423,44799,30207,30207,30207
188,249,250,749.192,188000,1540647671081,34.768,18.211702127659574,34815,39423,44799,34815,34815,34815
189,250,250,753.18,189000,1540647675069,34.88,18.29989417989418,35071,39423,44799,35071,35071,35071
190,250,250,757.178,190000,1540647679067,31.738,18.370621052631577,34815,39423,44799,31743,31743,31743
191,199,250,762.19,191000,1540647684079,32.324,18.44367539267016,34815,39423,44799,32383,32383,32383
192,250,250,766.18,192000,1540647688069,31.344,18.510864583333333,34815,39423,44799,31359,31359,31359
193,249,250,770.186,193000,1540647692075,30.136,18.571098445595855,34815,39423,44799,30207,30207,30207
194,332,250,773.196,194000,1540647695085,37.374,18.6680206185567,35071,39423,44799,37375,37375,37375
195,249,250,777.197,195000,1540647699086,34.884,18.75117948717949,35071,39423,44799,35071,35071,35071
196,249,250,781.201,196000,1540647703090,33.696,18.827428571428573,35071,39423,44799,33791,33791,33791
197,250,250,785.19,197000,1540647707079,33.007,18.899406091370558,35071,39423,44799,33023,33023,33023
198,249,250,789.203,198000,1540647711092,32.363,18.96740404040404,35071,39423,44799,32383,32383,32383
199,249,250,793.207,199000,1540647715096,40.184,19.074020100502512,35327,40191,44799,40191,40191,40191
200,250,250,797.206,200000,1540647719095,42.841,19.192855,35327,40191,43007,43007,43007,43007
201,250,250,801.193,201000,1540647723082,34.829,19.270646766169154,35327,40191,43007,35071,35071,35071
202,249,250,805.199,202000,1540647727088,33.924,19.34318811881188,35327,40191,43007,34047,34047,34047
203,246,250,809.252,203000,1540647731141,42.303,19.456290640394087,35583,40703,43007,42495,42495,42495
204,254,250,813.179,204000,1540647735068,37.435,19.544421568627453,36095,40703,43007,37631,37631,37631
205,250,250,817.177,205000,1540647739066,19.751,19.545429268292683,36095,40703,43007,19839,19839,19839
206,249,250,821.182,206000,1540647743071,22.68,19.56064563106796,36095,40703,43007,22783,22783,22783
207,248,250,825.201,207000,1540647747090,33.195,19.626512077294684,36095,40703,43007,33279,33279,33279
208,250,250,829.195,208000,1540647751084,31.311,19.6826875,36095,40703,43007,31359,31359,31359
209,250,250,833.19,209000,1540647755079,25.044,19.70833971291866,36095,40703,43007,25087,25087,25087
210,248,250,837.213,210000,1540647759102,36.289,19.78729523809524,36095,40703,43007,36351,36351,36351
211,251,250,841.196,211000,1540647763085,38.304,19.875052132701423,36351,40703,43007,38399,38399,38399
212,333,251,844.195,212000,1540647766084,32.346,19.933877358490566,36351,40703,43007,32383,32383,32383
213,250,251,848.191,213000,1540647770080,20.531,19.936680751173707,36351,40703,43007,20607,20607,20607
214,199,250,853.197,214000,1540647775086,33.916,20.002004672897197,36351,40703,43007,34047,34047,34047
215,249,250,857.205,215000,1540647779094,27.54,20.03706511627907,36351,40703,43007,27647,27647,27647
216,250,250,861.203,216000,1540647783092,34.054,20.101958333333332,36351,40703,43007,34303,34303,34303
217,250,250,865.188,217000,1540647787077,90.001,20.424073732718895,36607,41215,44799,90111,90111,90111
218,248,250,869.206,218000,1540647791095,30.371,20.469701834862384,36607,41215,44799,30463,30463,30463
219,251,250,873.189,219000,1540647795078,29.918,20.51284474885845,36607,41215,44799,29951,29951,29951
220,249,250,877.198,220000,1540647799087,34.995,20.57867272727273,36351,40703,44799,35071,35071,35071
221,249,250,881.199,221000,1540647803088,25.892,20.6027149321267,36351,40703,44799,25983,25983,25983
222,250,250,885.197,222000,1540647807086,30.247,20.646157657657657,36351,40703,44799,30335,30335,30335
223,250,250,889.197,223000,1540647811086,36.289,20.716304932735426,36351,40703,44799,36351,36351,36351
224,249,250,893.198,224000,1540647815087,25.138,20.73604464285714,36351,40703,44799,25215,25215,25215
225,249,250,897.205,225000,1540647819094,36.674,20.80688,36607,40703,44799,36863,36863,36863
226,250,250,901.196,226000,1540647823085,34.459,20.86728761061947,36607,40703,44799,34559,34559,34559
227,249,250,905.208,227000,1540647827097,27.169,20.89504845814978,36607,40703,44799,27263,27263,27263
228,249,250,909.215,228000,1540647831104,33.695,20.951188596491228,36607,40703,44799,33791,33791,33791
229,250,250,913.203,229000,1540647835092,33.174,21.004563318777294,36607,40703,44799,33279,33279,33279
230,249,250,917.213,230000,1540647839102,33.985,21.061,36351,40703,44799,34047,34047,34047
231,250,250,921.208,231000,1540647843097,33.764,21.115991341991343,36351,40703,44799,33791,33791,33791
232,333,251,924.208,232000,1540647846097,37.846,21.18810344827586,36607,40703,44799,37887,37887,37887
233,250,251,928.197,233000,1540647850086,34.993,21.24735193133047,36607,40703,44799,35071,35071,35071
234,249,251,932.199,234000,1540647854088,36.392,21.31207264957265,36607,40703,44799,36607,36607,36607
235,200,250,937.195,235000,1540647859084,38.698,21.386055319148937,36863,40703,44799,38911,38911,38911
236,249,250,941.202,236000,1540647863091,27.896,21.413639830508476,36863,40703,44799,27903,27903,27903
237,249,250,945.218,237000,1540647867107,34.082,21.46709282700422,36863,40703,44799,34303,34303,34303
238,251,250,949.202,238000,1540647871091,32.714,21.514348739495798,36863,40703,44799,32767,32767,32767
239,249,250,953.204,239000,1540647875093,26.753,21.53626778242678,36863,40703,44799,26879,26879,26879
240,250,250,957.202,240000,1540647879091,27.281,21.560204166666665,36607,40191,44799,27391,27391,27391
241,332,250,960.211,241000,1540647882100,30.319,21.596547717842324,36607,40191,44799,30335,30335,30335
242,199,250,965.212,242000,1540647887101,30.937,21.635144628099173,36607,40191,44799,30975,30975,30975
243,249,250,969.223,243000,1540647891112,32.163,21.67846913580247,36607,40191,44799,32255,32255,32255
244,250,250,973.223,244000,1540647895112,38.323,21.746684426229507,36863,40191,44799,38399,38399,38399
245,250,250,977.217,245000,1540647899106,34.29,21.797881632653063,36863,40191,44799,34303,34303,34303
246,249,250,981.223,246000,1540647903112,45.65,21.894841463414632,37119,40703,45823,45823,45823,45823
247,250,250,985.208,247000,1540647907097,28.55,21.921785425101216,37119,40703,45823,28671,28671,28671
248,248,250,989.226,248000,1540647911115,32.945,21.96623387096774,37119,40703,45823,33023,33023,33023
249,250,250,993.222,249000,1540647915111,27.819,21.98973895582329,37119,40703,45823,27903,27903,27903
250,249,250,997.225,250000,1540647919114,37.256,22.050804,37119,40703,45823,37375,37375,37375
251,249,250,1001.229,251000,1540647923118,29.89,22.082035856573704,37119,40703,45823,29951,29951,29951
252,250,250,1005.224,252000,1540647927113,35.106,22.133718253968254,37119,40703,45823,35327,35327,35327
253,250,250,1009.221,253000,1540647931110,31.537,22.17088537549407,37119,40703,45823,31615,31615,31615
254,249,250,1013.226,254000,1540647935115,21.675,22.168933070866142,37119,40703,45823,21759,21759,21759
255,249,250,1017.239,255000,1540647939128,31.432,22.205258823529412,37119,40703,45823,31487,31487,31487
256,250,250,1021.228,256000,1540647943117,33.14,22.24797265625,37119,40703,45823,33279,33279,33279
257,249,250,1025.242,257000,1540647947131,52.277,22.36481712062257,37375,41215,52479,52479,52479,52479
258,250,250,1029.232,258000,1540647951121,39.91,22.432821705426356,37375,41215,52479,39935,39935,39935
259,250,250,1033.226,259000,1540647955115,32.736,22.472602316602316,37375,41215,52479,32767,32767,32767
260,249,250,1037.236,260000,1540647959125,37.785,22.531496153846152,37375,40703,52479,37887,37887,37887
261,251,250,1041.22,261000,1540647963109,30.47,22.561911877394635,37375,40703,52479,30591,30591,30591
262,250,250,1045.219,262000,1540647967108,34.158,22.606171755725192,37375,40703,52479,34303,34303,34303
263,248,250,1049.243,263000,1540647971132,35.735,22.65609125475285,37375,40703,52479,35839,35839,35839
264,250,250,1053.228,264000,1540647975117,30.495,22.68578409090909,37375,40703,52479,30591,30591,30591
265,249,250,1057.241,265000,1540647979130,23.872,22.69026037735849,37375,40703,52479,23935,23935,23935
266,250,250,1061.227,266000,1540647983116,28.266,22.71122180451128,37375,40703,52479,28287,28287,28287
267,249,250,1065.235,267000,1540647987124,29.617,22.7370861423221,37375,40703,52479,29695,29695,29695
268,249,250,1069.241,268000,1540647991130,31.799,22.770899253731343,37375,40703,52479,31871,31871,31871
269,250,250,1073.239,269000,1540647995128,38.89,22.83082156133829,37631,40703,52479,38911,38911,38911
270,250,250,1077.228,270000,1540647999117,38.503,22.888866666666665,37631,40703,52479,38655,38655,38655
271,248,250,1081.247,271000,1540648003136,27.235,22.90490405904059,37631,40703,52479,27263,27263,27263
272,250,250,1085.237,272000,1540648007126,31.222,22.93548161764706,37631,40703,52479,31231,31231,31231
273,244,250,1089.334,273000,1540648011223,48.073,23.02756043956044,37887,41215,52479,48127,48127,48127
274,256,250,1093.231,274000,1540648015120,50.207,23.126755474452555,37887,41471,52479,50431,50431,50431
275,249,250,1097.234,275000,1540648019123,25.594,23.135727272727273,37887,41471,52479,25599,25599,25599
276,250,250,1101.223,276000,1540648023112,24.769,23.14164492753623,37887,41471,52479,24831,24831,24831
277,248,250,1105.245,277000,1540648027134,33.241,23.178104693140796,37887,41471,52479,33279,33279,33279
278,250,250,1109.237,278000,1540648031126,25.878,23.18781654676259,37887,41471,52479,25983,25983,25983
279,249,250,1113.243,279000,1540648035132,27.103,23.20184946236559,37887,41471,52479,27135,27135,27135
280,249,250,1117.25,280000,1540648039139,29.373,23.223889285714286,37887,41215,52479,29439,29439,29439
281,250,250,1121.249,281000,1540648043138,32.82,23.258039145907475,37887,41215,52479,33023,33023,33023
